danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.447,0.954,8,-8.069,1,0.0751,0.0235,0.403,0.298,0.331,123.453,audio_features,0bVtevEgtDIeRjCJbK3Lmv,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/tracks/0bVtevEgtDIeRjCJbK3Lmv,https://api.spotify.com/v1/audio-analysis/0bVtevEgtDIeRjCJbK3Lmv,272027,4
0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,audio_features,0nLiqZ6A27jJri2VCalIUs,spotify:track:0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/tracks/0nLiqZ6A27jJri2VCalIUs,https://api.spotify.com/v1/audio-analysis/0nLiqZ6A27jJri2VCalIUs,388267,3
0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features,37Tmv4NnfQeb0ZgUC4fOJj,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4
0.455,0.686,5,-7.037,0,0.0328,0.0436,0.000242,0.137,0.427,132.563,audio_features,2V5Kycr8uGnAA9kHCCnogd,spotify:track:2V5Kycr8uGnAA9kHCCnogd,https://api.spotify.com/v1/tracks/2V5Kycr8uGnAA9kHCCnogd,https://api.spotify.com/v1/audio-analysis/2V5Kycr8uGnAA9kHCCnogd,241520,4
0.64,0.663,0,-7.516,1,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773,4
0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,audio_features,0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3,216053,4
0.617,0.94,0,-4.587,1,0.0452,0.0654,1.78e-06,0.26,0.557,140.087,audio_features,3T87FfXRA5XentZeHZvTLF,spotify:track:3T87FfXRA5XentZeHZvTLF,https://api.spotify.com/v1/tracks/3T87FfXRA5XentZeHZvTLF,https://api.spotify.com/v1/audio-analysis/3T87FfXRA5XentZeHZvTLF,234857,4
0.383,0.662,2,-5.162,1,0.0333,0.165,0.0,0.248,0.138,121.154,audio_features,225xvV8r1yKMHErSWivnow,spotify:track:225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/tracks/225xvV8r1yKMHErSWivnow,https://api.spotify.com/v1/audio-analysis/225xvV8r1yKMHErSWivnow,298760,4
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,audio_features,0MKGH8UMfCnq5w7nG06oM5,spotify:track:0MKGH8UMfCnq5w7nG06oM5,https://api.spotify.com/v1/tracks/0MKGH8UMfCnq5w7nG06oM5,https://api.spotify.com/v1/audio-analysis/0MKGH8UMfCnq5w7nG06oM5,218920,4
0.457,0.757,1,-5.177,1,0.032,0.0206,0.0,0.146,0.417,102.961,audio_features,2ihCaVdNZmnHZWt0fvAM7B,spotify:track:2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/tracks/2ihCaVdNZmnHZWt0fvAM7B,https://api.spotify.com/v1/audio-analysis/2ihCaVdNZmnHZWt0fvAM7B,266600,4
