danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.808,0.789,7,-5.88,0,0.236,0.0517,0.0,0.0819,0.465,136.01,4
0.567,0.66,9,-6.357,0,0.317,0.51,1.14e-05,0.186,0.262,108.81,5
0.32,0.466,8,-6.77,1,0.0374,0.00645,0.0,0.133,0.338,177.693,3
0.519,0.851,7,-6.001,1,0.29,0.118,0.0,0.178,0.711,123.823,5
0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,4
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,5
0.697,0.235,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947,4
0.395,0.922,1,-2.176,1,0.375,0.19,0.0,0.134,0.558,162.361,4
0.664,0.553,11,-8.316,1,0.415,0.455,0.0,0.181,0.722,87.009,4
0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,4
0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,4
0.546,0.87,4,-5.107,0,0.114,0.103,0.0,0.111,0.071,156.145,4
0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,4
0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,4
0.788,0.617,2,-4.516,1,0.0651,0.0448,0.0,0.088,0.128,122.065,4
0.543,0.766,0,-3.387,0,0.343,0.423,0.0,0.155,0.729,106.869,3
0.53,0.884,0,-5.581,0,0.457,0.332,1.98e-06,0.355,0.28,87.194,4
0.878,0.575,9,-8.732,1,0.284,0.00293,0.0,0.273,0.399,144.918,4
0.688,0.647,2,-7.258,1,0.19,0.00815,1.65e-05,0.095,0.195,88.834,4
0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,4
0.812,0.506,5,-7.706,0,0.116,0.281,0.0,0.325,0.554,145.074,4
0.646,0.594,3,-6.208,0,0.104,0.798,0.0,0.104,0.813,159.877,4
0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,4
0.626,0.583,4,-6.102,0,0.334,0.0279,0.0,0.112,0.133,113.42,5
0.831,0.651,1,-8.363,1,0.437,0.0125,0.0,0.0809,0.502,120.064,4
0.752,0.653,6,-4.607,0,0.293,0.0647,0.0,0.125,0.569,165.046,4
0.646,0.743,11,-4.572,0,0.338,0.147,0.0,0.101,0.891,151.314,5
0.81,0.58,7,-4.973,0,0.265,0.14,2.75e-05,0.163,0.287,128.0,4
0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,4
0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
0.793,0.524,8,-7.827,1,0.156,0.0319,0.0,0.156,0.579,86.325,4
0.833,0.456,1,-11.54,0,0.0582,0.134,0.0,0.22,0.624,120.06,4
0.804,0.725,1,-9.463,1,0.0838,0.0912,0.0,0.0708,0.356,139.967,4
0.788,0.443,1,-9.021,1,0.341,0.107,0.0,0.115,0.221,126.071,4
0.859,0.574,7,-6.16,1,0.399,0.0989,0.0,0.0918,0.405,149.995,4
0.92,0.664,2,-5.74,1,0.271,0.0276,0.0,0.106,0.498,148.039,4
0.736,0.578,7,-7.387,1,0.129,0.0906,1.58e-06,0.319,0.133,172.96,4
0.84,0.744,1,-4.751,1,0.113,0.0181,0.0,0.629,0.171,83.737,4
0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,4
0.634,0.803,8,-7.569,1,0.399,0.595,0.0,0.122,0.574,92.747,4
0.433,0.443,1,-10.568,0,0.0361,0.0922,0.000293,0.117,0.0363,79.903,3
0.798,0.511,10,-7.153,0,0.0411,0.763,4.03e-05,0.359,0.696,112.036,4
0.433,0.85,10,-5.79,0,0.416,0.325,0.0,0.356,0.58,159.956,4
0.681,0.729,0,-3.99,1,0.0326,0.00203,0.0,0.148,0.101,128.014,4
0.75,0.789,2,-4.578,1,0.108,0.253,0.0,0.129,0.673,147.957,4
0.67,0.847,10,-4.85,1,0.409,0.184,0.0,0.304,0.381,137.22,4
0.444,0.627,7,-8.744,0,0.252,0.123,0.0,0.0795,0.359,98.21,3
0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,4
0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
0.718,0.706,1,-5.709,1,0.06,0.0128,0.0,0.352,0.815,170.004,4
0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,4
0.59,0.468,10,-11.083,0,0.185,0.0789,0.0,0.101,0.349,92.287,4
0.665,0.666,9,-7.009,1,0.429,0.0331,0.0,0.0841,0.844,164.205,4
0.575,0.56,5,-7.302,1,0.478,0.173,0.0,0.257,0.471,75.956,4
0.885,0.607,1,-7.642,0,0.385,0.00973,0.0,0.325,0.391,137.887,4
0.713,0.61,7,-6.215,1,0.0307,0.0449,0.0,0.169,0.427,128.032,4
0.485,0.72,6,-5.991,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,4
0.567,0.682,4,-6.423,1,0.274,0.643,0.0,0.512,0.668,79.043,4
0.396,0.554,0,-5.048,1,0.0488,0.222,0.0,0.612,0.17,117.384,4
0.769,0.569,1,-5.591,0,0.0786,0.0737,0.0,0.0571,0.612,146.062,4
0.688,0.658,1,-4.155,1,0.0695,0.105,1.89e-06,0.335,0.28,75.615,4
0.815,0.824,1,-2.709,1,0.0761,0.0083,0.0,0.351,0.29,120.031,4
0.654,0.762,1,-3.994,1,0.0705,0.0956,0.0,0.171,0.0728,132.1,4
0.635,0.777,1,-6.018,1,0.231,0.181,0.0,0.357,0.177,128.09,4
0.921,0.442,1,-6.347,1,0.287,0.194,6.11e-06,0.0907,0.0552,124.055,4
0.9,0.532,0,-5.516,1,0.0744,0.0889,0.0,0.0533,0.592,140.023,4
0.695,0.502,8,-5.389,1,0.279,0.0678,0.0,0.11,0.447,173.916,3
0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,4
0.669,0.409,9,-16.288,1,0.0849,0.00508,0.0,0.0994,0.3,170.058,4
0.758,0.451,7,-9.454,1,0.104,0.0273,9.48e-05,0.566,0.353,77.175,4
0.924,0.526,9,-9.021,0,0.288,0.0816,0.0,0.102,0.643,133.972,4
0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,4
0.921,0.607,1,-7.397,1,0.209,0.525,1.12e-06,0.123,0.753,140.071,4
0.859,0.665,11,-2.907,0,0.102,0.00348,0.0,0.094,0.236,145.913,4
0.773,0.635,10,-5.06,1,0.0452,0.0585,0.0,0.132,0.476,121.879,4
0.744,0.589,5,-1.218,0,0.0359,0.36,0.0,0.119,0.242,127.051,4
0.714,0.563,1,-7.574,1,0.0723,0.0266,0.0,0.0776,0.31,100.091,4
0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,4
0.823,0.467,0,-10.394,0,0.301,0.543,1.06e-06,0.135,0.618,95.026,4
0.378,0.817,8,-3.071,0,0.0911,0.151,0.0,0.149,0.257,121.079,4
0.782,0.435,2,-7.033,1,0.156,0.333,1.31e-05,0.342,0.242,82.996,4
0.925,0.443,1,-8.216,1,0.264,0.0172,0.0,0.276,0.35,136.078,4
0.651,0.55,7,-8.215,1,0.0496,0.0403,0.0,0.165,0.119,107.567,4
0.827,0.591,5,-7.504,0,0.0744,0.0307,0.0,0.273,0.402,142.113,4
0.784,0.494,0,-5.76,1,0.0409,0.0375,0.0,0.102,0.175,111.979,4
0.827,0.664,1,-5.756,0,0.176,0.0122,0.0,0.251,0.198,120.672,5
0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,0.596,74.017,4
0.676,0.82,7,-5.217,1,0.0554,0.0493,0.0,0.615,0.618,152.028,4
0.796,0.5,1,-7.21,1,0.425,0.118,0.0,0.155,0.227,75.012,4
0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,4
0.902,0.819,1,-3.321,1,0.316,0.041,0.0,0.106,0.745,89.0,4
0.898,0.64,5,-8.796,0,0.255,0.0212,0.0,0.0919,0.68,149.988,4
0.758,0.474,1,-8.72,1,0.147,0.0152,0.0,0.116,0.0542,76.061,4
0.754,0.817,2,-5.283,1,0.254,0.073,0.0,0.379,0.269,142.783,4
0.668,0.547,1,-5.514,1,0.0393,8.32e-05,1.57e-05,0.203,0.386,149.174,4
0.867,0.673,6,-6.928,0,0.101,0.102,0.019,0.104,0.567,103.014,4
0.691,0.612,2,-6.631,1,0.221,0.00248,0.0,0.202,0.314,103.201,5
0.783,0.794,4,-4.723,0,0.0876,0.164,0.0,0.267,0.537,119.626,4
0.682,0.62,1,-5.761,0,0.0451,0.00121,0.0,0.173,0.218,73.509,4
0.703,0.671,1,-4.334,0,0.167,0.0495,0.0,0.158,0.507,146.028,4
0.777,0.604,9,-4.452,0,0.0397,0.000713,5.64e-05,0.151,0.121,111.998,4
0.858,0.641,1,-4.31,0,0.0954,0.111,2.12e-05,0.109,0.445,136.991,4
0.823,0.476,7,-8.951,1,0.242,0.0115,0.0,0.213,0.353,144.998,4
0.591,0.846,7,-3.687,1,0.276,0.186,0.0,0.463,0.121,94.795,4
0.843,0.485,10,-8.735,0,0.195,0.181,0.0675,0.107,0.689,100.053,4
0.31,0.547,2,-6.223,1,0.0331,0.331,2.55e-05,0.621,0.241,156.823,4
0.789,0.609,1,-5.969,1,0.174,0.0439,0.0,0.178,0.0816,136.001,4
0.63,0.882,7,-2.25,0,0.0352,0.0315,0.00022,0.0847,0.337,147.044,4
0.908,0.542,9,-7.787,1,0.295,0.408,0.0,0.179,0.266,128.02,4
0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534,4
0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.101,0.111,149.004,4
0.683,0.695,1,-6.798,0,0.0574,0.393,0.00124,0.124,0.406,135.337,4
0.465,0.713,10,-5.205,0,0.0796,0.191,0.0,0.299,0.329,123.872,4
0.73,0.729,10,-3.939,0,0.203,0.0602,0.0,0.3,0.885,93.159,4
0.527,0.521,10,-8.341,0,0.033,0.0114,0.0232,0.167,0.127,99.438,4
0.655,0.496,3,-4.139,0,0.0364,0.0335,0.0,0.156,0.28,137.945,4
0.648,0.631,4,-5.662,0,0.103,0.377,0.0,0.12,0.142,105.989,4
0.554,0.54,1,-5.687,1,0.0905,0.00793,1.05e-06,0.158,0.162,116.877,4
0.629,0.578,1,-4.704,1,0.0428,0.2,0.0,0.151,0.211,79.94,4
0.689,0.61,10,-9.004,0,0.217,0.0836,0.0,0.36,0.119,134.923,4
0.773,0.595,8,-6.062,0,0.161,0.114,2.47e-06,0.13,0.338,123.968,4
0.763,0.667,2,-6.285,1,0.085,0.021,2.4e-05,0.0715,0.75,95.864,4
0.752,0.531,1,-6.236,1,0.0568,0.0534,0.0,0.124,0.2,131.97,4
0.845,0.479,1,-6.065,1,0.298,0.0104,1.79e-06,0.157,0.35,170.919,3
0.734,0.605,1,-8.476,1,0.0699,0.0102,0.0,0.317,0.252,103.976,4
0.704,0.504,1,-6.749,1,0.223,0.0405,0.000422,0.139,0.0713,82.537,4
0.385,0.34,7,-11.754,1,0.051,0.499,1.2e-05,0.196,0.0398,83.947,4
0.764,0.271,0,-5.697,1,0.0414,0.037,0.0,0.175,0.0371,116.019,4
0.874,0.847,2,-3.574,1,0.233,0.00341,0.0,0.29,0.881,134.965,4
0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,0.316,86.318,4
0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,4
0.624,0.769,1,-5.116,0,0.084,0.155,0.0,0.157,0.6,147.018,4
0.626,0.526,7,-4.112,0,0.0452,0.0485,0.00627,0.107,0.17,127.977,4
0.734,0.683,1,-6.105,1,0.0776,0.013,0.0,0.28,0.445,162.038,4
0.687,0.598,5,-9.184,0,0.056,0.163,0.00952,0.248,0.489,151.027,4
0.745,0.549,11,-5.333,1,0.196,0.00821,0.0,0.348,0.363,158.165,4
0.682,0.642,9,-9.415,1,0.248,0.0182,0.0,0.269,0.514,82.533,4
0.892,0.486,11,-8.637,0,0.384,0.048,0.0,0.146,0.535,120.998,4
0.725,0.64,9,-5.627,0,0.0605,0.292,0.0,0.128,0.489,138.113,4
0.836,0.544,9,-6.643,1,0.25,0.348,0.0,0.139,0.321,113.037,4
0.663,0.78,0,-4.951,1,0.0536,0.000379,0.0,0.14,0.356,144.972,4
0.644,0.541,2,-5.801,1,0.0426,0.0102,0.0,0.102,0.165,119.513,4
0.733,0.578,0,-5.245,0,0.0417,0.0859,1.19e-06,0.403,0.447,142.028,4
0.521,0.392,3,-7.88,1,0.17,0.747,8.81e-06,0.198,0.166,91.939,4
0.71,0.438,10,-6.289,1,0.0761,0.0027,0.0,0.197,0.181,157.743,4
0.918,0.58,10,-7.501,1,0.322,0.00108,6.12e-05,0.106,0.611,139.977,4
0.884,0.577,1,-4.716,1,0.319,0.0843,0.0,0.0602,0.854,137.032,4
0.462,0.422,6,-10.381,1,0.175,0.939,0.0327,0.108,0.0853,87.364,4
0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,4
0.523,0.889,4,-6.191,1,0.189,0.00744,0.0,0.491,0.57,155.998,4
0.546,0.64,8,-5.582,1,0.37,0.0438,0.0,0.137,0.63,137.728,4
0.837,0.718,1,-7.881,1,0.261,0.00175,0.000535,0.121,0.662,153.934,4
0.785,0.524,1,-7.004,1,0.122,0.0123,0.0,0.365,0.0855,142.007,4
0.745,0.738,11,-7.334,0,0.128,0.57,0.0,0.32,0.63,117.001,4
0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,4
0.744,0.715,0,-6.103,1,0.351,0.101,0.0,0.0919,0.34,154.962,4
0.586,0.474,2,-9.21,0,0.18,0.334,0.0,0.118,0.146,91.105,4
0.37,0.786,0,-6.748,1,0.18,0.306,0.0,0.243,0.734,65.904,3
0.794,0.592,8,-6.973,1,0.129,0.0384,1.86e-05,0.111,0.177,97.201,4
0.661,0.746,8,-2.223,0,0.25,0.362,0.0,0.454,0.678,83.935,4
0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,4
0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,0.45,163.071,4
0.443,0.536,4,-8.187,0,0.0378,0.0194,4.24e-05,0.1,0.0391,121.967,4
0.415,0.926,5,-1.304,0,0.374,0.253,0.0,0.256,0.542,158.423,4
0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,4
0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,4
0.859,0.506,10,-8.115,0,0.418,0.105,0.0,0.113,0.153,140.973,4
0.866,0.648,1,-3.675,1,0.0543,0.009,0.0,0.0967,0.0798,150.058,4
0.868,0.657,8,-4.853,1,0.113,0.0158,0.0,0.0995,0.436,162.867,4
0.578,0.331,8,-10.976,1,0.239,0.2,0.0,0.188,0.391,106.952,4
0.364,0.841,8,-4.831,1,0.119,0.000402,0.0,0.242,0.0841,100.14,5
0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,4
0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,4
0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,4
0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,4
0.736,0.733,7,-4.254,0,0.0905,0.373,0.0,0.102,0.391,142.982,4
0.745,0.686,4,-5.7,0,0.0313,0.528,0.0,0.176,0.437,121.978,4
0.668,0.47,8,-8.059,0,0.0941,0.294,3.92e-06,0.149,0.173,105.902,4
0.804,0.491,4,-7.649,0,0.131,0.014,0.000227,0.12,0.461,93.017,4
0.651,0.643,10,-6.645,0,0.162,0.0381,0.000509,0.485,0.267,102.053,4
0.429,0.371,2,-9.017,0,0.0327,0.546,5.71e-06,0.104,0.135,137.134,4
0.804,0.552,1,-5.426,0,0.116,0.119,0.0,0.093,0.158,134.111,4
0.369,0.42,3,-12.278,0,0.0674,0.303,0.0,0.115,0.0716,132.93,4
0.807,0.678,6,-3.243,0,0.177,0.0345,0.0,0.0986,0.21,147.004,4
0.807,0.593,7,-7.304,1,0.104,0.316,0.00083,0.137,0.323,110.001,4
0.753,0.686,1,-5.415,0,0.284,0.0677,0.0,0.193,0.886,132.055,4
0.905,0.492,2,-8.598,1,0.0595,0.0149,3.77e-05,0.371,0.142,110.017,4
0.801,0.819,11,-5.189,1,0.158,0.292,0.0,0.515,0.811,139.969,4
0.718,0.507,4,-8.595,0,0.0445,0.0741,3.21e-05,0.241,0.198,100.008,4
0.681,0.608,1,-6.093,1,0.207,0.0477,0.0,0.225,0.262,97.934,4
0.594,0.676,2,-5.808,1,0.344,0.135,0.0,0.163,0.472,143.477,4
0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,4
0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,4
0.8,0.71,5,-6.403,0,0.295,0.463,0.0,0.339,0.795,147.171,4
0.49,0.507,2,-6.205,0,0.0849,0.209,0.00104,0.119,0.237,147.037,3
0.595,0.678,9,-5.18,1,0.0335,0.0199,0.00389,0.418,0.259,117.067,4
0.732,0.634,9,-8.822,1,0.229,0.00454,2.8e-05,0.297,0.279,167.01,4
0.487,0.49,10,-9.373,0,0.0649,0.554,0.0,0.126,0.325,141.389,4
0.413,0.807,11,-3.499,0,0.318,0.0536,0.0,0.631,0.438,149.33,4
0.687,0.829,3,-4.204,0,0.26,0.0124,0.0,0.107,0.154,133.854,4
0.64,0.513,10,-6.828,0,0.0642,0.000687,0.0,0.0973,0.208,132.076,4
0.454,0.767,4,-6.834,0,0.317,0.286,0.0,0.315,0.682,76.01,4
0.812,0.513,10,-9.262,0,0.41,0.185,0.0,0.111,0.435,136.942,4
0.599,0.907,1,-2.332,1,0.153,0.0027,0.0,0.396,0.259,154.986,4
0.573,0.427,10,-9.0,0,0.05,0.0675,9.25e-05,0.101,0.127,91.405,4
0.531,0.603,7,-6.242,1,0.0944,0.728,0.0,0.11,0.228,86.162,4
0.711,0.446,9,-8.832,0,0.125,0.0409,0.000114,0.123,0.225,96.118,4
0.729,0.38,11,-8.558,0,0.099,0.0319,5.01e-05,0.119,0.323,114.975,4
0.527,0.759,6,-6.475,1,0.282,0.0307,0.0,0.103,0.802,183.279,5
0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,4
0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,4
0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,4
0.872,0.77,1,-6.722,1,0.538,0.0591,0.0,0.0663,0.817,147.061,4
0.831,0.442,8,-10.193,1,0.0769,0.0399,2.63e-05,0.292,0.142,129.965,4
0.836,0.68,9,-6.59,1,0.23,0.00962,0.0,0.124,0.572,146.068,4
0.613,0.618,1,-8.993,1,0.179,0.064,0.0276,0.125,0.55,148.049,4
0.705,0.747,1,-4.542,1,0.0483,0.000361,0.0,0.311,0.29,129.972,4
0.838,0.623,8,-7.524,0,0.354,0.532,0.0,0.307,0.811,135.935,4
0.724,0.711,7,-8.152,0,0.274,0.314,0.0,0.169,0.765,142.938,4
0.505,0.476,5,-9.767,0,0.0508,0.709,0.00128,0.129,0.2,176.332,4
0.611,0.856,0,-5.063,1,0.053,0.219,0.0,0.0837,0.7,158.937,4
0.408,0.72,9,-3.045,1,0.137,0.0122,0.0,0.507,0.0524,83.498,4
0.877,0.517,2,-5.426,0,0.0706,0.217,0.0,0.143,0.255,119.996,4
0.959,0.55,5,-8.012,0,0.197,0.0187,0.0,0.112,0.798,130.024,4
0.872,0.591,6,-6.952,0,0.359,0.111,0.0,0.144,0.696,131.982,4
0.745,0.617,6,-7.22,0,0.144,0.168,0.0,0.389,0.185,125.98,4
0.935,0.472,3,-9.304,0,0.0575,0.0455,0.0,0.19,0.659,130.041,4
0.638,0.4,11,-11.212,0,0.0425,0.733,0.000133,0.334,0.495,150.133,4
0.804,0.717,1,-7.04,1,0.279,0.0437,7.33e-06,0.192,0.489,140.089,4
0.803,0.738,0,-4.946,1,0.294,0.528,0.0,0.112,0.323,139.948,4
0.877,0.574,2,-7.041,1,0.132,0.0897,0.0,0.169,0.518,130.051,4
0.618,0.574,9,-7.134,0,0.0658,0.152,0.0,0.264,0.385,112.886,4
0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,4
0.764,0.422,0,-7.265,0,0.119,0.0409,0.0,0.152,0.268,82.986,4
0.871,0.749,8,-5.611,1,0.32,0.407,5.45e-06,0.128,0.756,139.97,4
0.865,0.383,1,-10.154,1,0.252,0.579,0.0,0.127,0.245,135.049,4
0.423,0.536,7,-3.8,1,0.16,0.015,0.0,0.095,0.0895,71.313,5
0.779,0.707,0,-3.313,1,0.0471,0.226,0.0,0.0896,0.139,140.024,4
0.628,0.827,1,-3.139,0,0.04,0.0616,0.0,0.495,0.429,130.016,4
0.53,0.661,8,-5.507,1,0.083,0.141,0.00018,0.123,0.149,122.482,4
0.802,0.733,0,-6.755,1,0.343,0.449,0.0,0.106,0.551,151.051,4
0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,4
0.562,0.544,8,-5.065,1,0.369,0.536,0.0,0.17,0.231,159.517,4
0.508,0.686,10,-6.994,0,0.136,0.228,0.0,0.102,0.4,181.333,4
0.753,0.466,2,-9.73,1,0.435,0.0467,0.0,0.106,0.424,158.609,4
0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,4
0.774,0.485,1,-6.315,0,0.145,0.0212,0.0,0.688,0.313,129.136,4
0.739,0.416,0,-9.319,0,0.285,0.0966,1.27e-05,0.1,0.259,109.168,4
0.787,0.329,0,-9.991,1,0.391,0.0207,2.95e-06,0.118,0.209,137.85,4
0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,0.328,125.987,4
0.812,0.586,4,-6.505,0,0.0654,0.0735,0.0,0.106,0.323,100.062,4
0.636,0.501,11,-7.26,0,0.329,0.413,0.0,0.339,0.196,82.309,4
0.914,0.56,0,-7.56,1,0.0486,0.523,3.69e-05,0.198,0.427,112.015,4
0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,4
0.677,0.658,2,-6.223,1,0.293,0.0538,0.0,0.167,0.164,189.976,4
0.699,0.543,0,-8.879,1,0.138,0.0411,1.26e-06,0.178,0.14,130.064,4
0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,4
0.625,0.667,1,-5.875,1,0.131,0.754,0.954,0.135,0.0805,80.046,4
0.884,0.436,10,-9.922,1,0.255,0.011,0.0,0.101,0.254,119.013,4
0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,4
0.69,0.511,2,-8.65,1,0.0373,0.000645,0.0,0.355,0.121,130.956,4
0.779,0.473,1,-10.066,0,0.119,0.00129,6.46e-06,0.0993,0.209,144.022,4
0.656,0.564,1,-8.925,0,0.0883,0.0167,1.39e-06,0.165,0.25,150.014,4
0.913,0.847,7,-5.999,1,0.244,0.188,0.0,0.101,0.837,142.082,4
0.417,0.887,5,-5.551,0,0.367,0.0786,0.0,0.834,0.303,167.579,4
0.855,0.433,1,-8.447,0,0.15,0.0414,0.0,0.1,0.394,99.975,4
0.643,0.178,4,-8.56,0,0.0588,0.484,0.0108,0.122,0.0674,85.042,4
0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,4
0.957,0.593,1,-6.982,1,0.301,0.06,0.0,0.0908,0.284,127.027,4
0.718,0.679,11,-5.899,0,0.0706,0.00191,0.0104,0.385,0.205,157.97,4
0.733,0.502,11,-6.703,1,0.245,0.00556,0.0,0.177,0.283,158.125,4
0.838,0.411,2,-7.148,1,0.29,0.0339,0.00022,0.159,0.168,75.044,4
0.824,0.577,2,-9.443,1,0.357,0.0109,0.0,0.107,0.442,154.081,4
0.522,0.362,1,-10.827,1,0.048,0.139,2.83e-05,0.111,0.17,135.797,4
0.714,0.582,5,-7.272,0,0.0808,0.0129,0.0,0.0774,0.338,92.819,4
0.853,0.821,5,-4.537,0,0.209,0.205,0.0,0.209,0.625,130.999,4
0.789,0.801,10,-4.552,0,0.048,0.0052,0.277,0.129,0.281,153.998,4
0.713,0.481,1,-7.373,1,0.136,0.00522,0.0,0.0909,0.113,145.937,4
0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,3
0.657,0.497,1,-7.689,1,0.112,0.254,0.0,0.367,0.593,106.049,4
0.498,0.705,9,-8.088,0,0.392,0.321,0.000441,0.414,0.571,156.519,4
0.774,0.623,5,-7.871,1,0.245,0.156,0.0,0.0955,0.393,128.661,5
0.642,0.847,8,-4.835,0,0.078,0.0348,0.0,0.0781,0.368,126.064,4
0.633,0.442,5,-8.446,0,0.0275,0.1,0.487,0.118,0.0686,105.975,4
0.542,0.487,1,-9.53,1,0.0286,0.0544,0.000885,0.0872,0.119,111.307,4
0.643,0.442,1,-7.911,1,0.0342,0.00521,2.04e-05,0.108,0.0385,107.29,4
0.673,0.65,5,-5.013,0,0.0521,0.00818,0.0186,0.13,0.0662,121.656,4
0.247,0.395,5,-9.082,0,0.0438,0.28,0.000223,0.171,0.11,151.962,4
0.784,0.719,11,-4.56,0,0.31,0.0215,2.27e-05,0.253,0.293,157.997,4
0.916,0.453,1,-4.148,1,0.158,0.000189,0.0,0.137,0.152,145.007,4
0.801,0.794,6,-4.674,0,0.315,0.0771,0.0,0.204,0.757,119.044,4
0.593,0.692,2,-10.082,1,0.483,0.169,0.0,0.1,0.708,131.07,4
0.759,0.538,8,-8.256,0,0.384,0.151,0.0,0.126,0.831,146.933,4
0.597,0.679,6,-5.401,1,0.39,0.115,0.0,0.231,0.3,79.95,4
0.468,0.266,0,-11.121,1,0.13,0.348,9.55e-06,0.209,0.222,153.294,4
0.777,0.727,1,-6.254,1,0.359,0.00795,0.0,0.134,0.703,155.075,4
0.877,0.599,1,-7.901,1,0.298,0.0447,0.0,0.11,0.305,149.989,4
0.78,0.41,5,-8.164,1,0.0451,0.0185,0.0,0.153,0.0585,121.919,4
0.527,0.435,2,-8.363,1,0.129,0.0295,0.0,0.243,0.0781,102.698,3
0.679,0.522,7,-5.603,0,0.0427,0.297,0.0,0.151,0.445,60.014,4
0.84,0.411,6,-8.24,0,0.212,0.308,0.0034,0.138,0.155,140.013,4
0.6,0.619,9,-9.709,0,0.202,0.36,4.31e-05,0.106,0.308,103.908,4
0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,4
0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,4
0.813,0.543,1,-6.555,0,0.211,0.088,7.42e-06,0.112,0.165,137.986,4
0.781,0.649,9,-4.294,0,0.247,0.111,0.0,0.111,0.134,85.063,4
0.763,0.526,0,-8.969,1,0.114,0.238,4.24e-05,0.107,0.455,133.939,4
0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4
0.63,0.621,0,-6.442,1,0.346,0.573,0.0,0.667,0.163,138.665,4
0.641,0.833,4,-4.597,0,0.108,0.00467,0.0,0.352,0.135,130.005,4
0.786,0.719,0,-7.487,0,0.296,0.252,0.0,0.301,0.802,130.081,4
