danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.953,0.782,2,-5.454,1,0.119,0.112,3.84e-05,0.076,0.96,115.005,audio_features,553yNvwJjHlHwDF4fA9ZUP,spotify:track:553yNvwJjHlHwDF4fA9ZUP,https://api.spotify.com/v1/tracks/553yNvwJjHlHwDF4fA9ZUP,https://api.spotify.com/v1/audio-analysis/553yNvwJjHlHwDF4fA9ZUP,220243,4
0.547,0.498,3,-10.802,1,0.036,0.13,0.835,0.0987,0.216,149.323,audio_features,2oSurc3FKyPDaoVpdbb1N9,spotify:track:2oSurc3FKyPDaoVpdbb1N9,https://api.spotify.com/v1/tracks/2oSurc3FKyPDaoVpdbb1N9,https://api.spotify.com/v1/audio-analysis/2oSurc3FKyPDaoVpdbb1N9,290449,4
0.712,0.643,5,-7.745,0,0.0347,0.207,0.348,0.161,0.715,105.01,audio_features,2kT05IUIBA0xsDfxphTiV1,spotify:track:2kT05IUIBA0xsDfxphTiV1,https://api.spotify.com/v1/tracks/2kT05IUIBA0xsDfxphTiV1,https://api.spotify.com/v1/audio-analysis/2kT05IUIBA0xsDfxphTiV1,304335,4
0.68,0.574,9,-8.14,1,0.0848,0.405,0.00489,0.138,0.964,144.147,audio_features,6dvQPRW4Gh1IHwLwXOsBBC,spotify:track:6dvQPRW4Gh1IHwLwXOsBBC,https://api.spotify.com/v1/tracks/6dvQPRW4Gh1IHwLwXOsBBC,https://api.spotify.com/v1/audio-analysis/6dvQPRW4Gh1IHwLwXOsBBC,216547,5
0.696,0.979,11,-5.338,0,0.0445,0.00244,0.768,0.116,0.962,101.021,audio_features,3grdgfHCm4mWVJliAitsE6,spotify:track:3grdgfHCm4mWVJliAitsE6,https://api.spotify.com/v1/tracks/3grdgfHCm4mWVJliAitsE6,https://api.spotify.com/v1/audio-analysis/3grdgfHCm4mWVJliAitsE6,348859,4
0.9,0.455,3,-8.395,0,0.0877,0.231,0.264,0.0538,0.927,104.631,audio_features,2eugKq2QsQ3TRJ4JgbdpzC,spotify:track:2eugKq2QsQ3TRJ4JgbdpzC,https://api.spotify.com/v1/tracks/2eugKq2QsQ3TRJ4JgbdpzC,https://api.spotify.com/v1/audio-analysis/2eugKq2QsQ3TRJ4JgbdpzC,261926,4
0.838,0.719,4,-8.831,1,0.0949,0.00845,0.00522,0.0377,0.86,111.021,audio_features,5Ly9lKxeE9YMVwQj52dpfo,spotify:track:5Ly9lKxeE9YMVwQj52dpfo,https://api.spotify.com/v1/tracks/5Ly9lKxeE9YMVwQj52dpfo,https://api.spotify.com/v1/audio-analysis/5Ly9lKxeE9YMVwQj52dpfo,258236,4
0.777,0.642,1,-10.174,0,0.0572,0.652,0.000245,0.164,0.827,106.667,audio_features,1VjppisbhMTw4JgRUmlcsG,spotify:track:1VjppisbhMTw4JgRUmlcsG,https://api.spotify.com/v1/tracks/1VjppisbhMTw4JgRUmlcsG,https://api.spotify.com/v1/audio-analysis/1VjppisbhMTw4JgRUmlcsG,214750,4
0.624,0.898,3,-8.083,0,0.0422,0.0553,0.849,0.264,0.561,111.634,audio_features,1R2g3aWdOv9BOUjqMgZTic,spotify:track:1R2g3aWdOv9BOUjqMgZTic,https://api.spotify.com/v1/tracks/1R2g3aWdOv9BOUjqMgZTic,https://api.spotify.com/v1/audio-analysis/1R2g3aWdOv9BOUjqMgZTic,272375,4
0.706,0.69,11,-10.856,0,0.0315,0.0179,0.804,0.0838,0.774,117.011,audio_features,6BdpQ5lDOUNbaER31ajumE,spotify:track:6BdpQ5lDOUNbaER31ajumE,https://api.spotify.com/v1/tracks/6BdpQ5lDOUNbaER31ajumE,https://api.spotify.com/v1/audio-analysis/6BdpQ5lDOUNbaER31ajumE,308301,4
0.588,0.59,4,-9.209,0,0.047,0.579,0.0,0.145,0.894,83.888,audio_features,3Ztfe3UOfRkjTpajSYZ4qy,spotify:track:3Ztfe3UOfRkjTpajSYZ4qy,https://api.spotify.com/v1/tracks/3Ztfe3UOfRkjTpajSYZ4qy,https://api.spotify.com/v1/audio-analysis/3Ztfe3UOfRkjTpajSYZ4qy,152733,4
0.745,0.756,5,-7.541,1,0.0427,0.394,0.000587,0.0574,0.961,115.27,audio_features,3y9doIj0Gl7ywGgUaFNe0G,spotify:track:3y9doIj0Gl7ywGgUaFNe0G,https://api.spotify.com/v1/tracks/3y9doIj0Gl7ywGgUaFNe0G,https://api.spotify.com/v1/audio-analysis/3y9doIj0Gl7ywGgUaFNe0G,196000,4
0.394,0.635,10,-8.374,0,0.0727,0.0902,0.906,0.126,0.116,126.442,audio_features,79pNMlXrkQG7PY0KEVvHAL,spotify:track:79pNMlXrkQG7PY0KEVvHAL,https://api.spotify.com/v1/tracks/79pNMlXrkQG7PY0KEVvHAL,https://api.spotify.com/v1/audio-analysis/79pNMlXrkQG7PY0KEVvHAL,270013,4
